Property_ID,Buyer_Type,Sales_Channel,Booking_Flag,Quarter_Label,Quarter_Number
PROP057489,"startup founder","nri desk",1,2024-06-30,2
PROP057490,"startup founder","nri desk",1,2024-03-31,1
PROP057491,"startup founder","nri desk",1,2024-06-30,2
PROP057492,cxo,direct,1,2024-12-31,4
PROP057493,hni,direct,1,2024-09-30,3
PROP057494,"startup founder","nri desk",1,2024-06-30,2
PROP057495,"startup founder",direct,1,2023-09-30,3
PROP057496,"startup founder",online,1,2024-09-30,3
PROP057497,hni,direct,1,2023-06-30,2
PROP057498,other,"nri desk",1,2024-12-31,4
PROP057499,nri,direct,1,2024-09-30,3
PROP057500,other,"nri desk",1,2024-06-30,2
PROP057501,"startup founder","nri desk",1,2024-09-30,3
PROP057502,hni,online,1,2025-03-31,1
PROP057503,other,broker,1,2023-06-30,2
PROP057504,nri,direct,1,2024-03-31,1
PROP057505,"startup founder",direct,1,2023-12-31,4
PROP057506,"startup founder",broker,1,2024-12-31,4
PROP057507,hni,broker,1,2023-09-30,3
PROP057508,cxo,broker,1,2025-03-31,1
PROP057509,other,"nri desk",1,2023-09-30,3
PROP057510,hni,online,1,2023-12-31,4
PROP057511,hni,online,1,2024-06-30,2
PROP057512,other,online,1,2024-09-30,3
PROP057513,cxo,online,1,2025-03-31,1
PROP057514,hni,online,1,2024-12-31,4
PROP057515,"startup founder",broker,1,2024-12-31,4
PROP057516,other,online,1,2023-12-31,4
PROP057517,"startup founder","nri desk",1,2023-09-30,3
PROP057518,"startup founder",direct,1,2023-09-30,3
PROP057519,hni,broker,1,2023-12-31,4
PROP057520,cxo,online,1,2023-12-31,4
PROP057521,nri,"nri desk",1,2023-06-30,2
PROP057522,hni,online,1,2024-06-30,2
PROP057523,nri,"nri desk",1,2025-03-31,1
PROP057524,"startup founder",direct,1,2024-06-30,2
PROP057525,nri,broker,1,2023-09-30,3
PROP057526,cxo,direct,1,2023-06-30,2
PROP057527,"startup founder",broker,1,2024-09-30,3
PROP057528,nri,"nri desk",1,2025-03-31,1
PROP057529,"startup founder",online,1,2024-06-30,2
PROP057530,hni,broker,1,2024-12-31,4
PROP057531,"startup founder",online,1,2023-06-30,2
PROP057532,cxo,"nri desk",1,2024-06-30,2
PROP057533,nri,"nri desk",1,2024-12-31,4
PROP057534,cxo,online,1,2023-06-30,2
PROP057535,hni,direct,1,2024-06-30,2
PROP057536,nri,online,1,2024-09-30,3
PROP057537,nri,broker,1,2023-12-31,4
PROP057538,nri,direct,1,2023-09-30,3
PROP057539,cxo,online,1,2024-03-31,1
PROP057540,cxo,broker,1,2023-09-30,3
PROP057541,cxo,"nri desk",1,2025-03-31,1
PROP057542,"startup founder",online,1,2023-06-30,2
PROP057543,nri,"nri desk",1,2023-09-30,3
PROP057544,cxo,direct,1,2024-03-31,1
PROP057545,hni,"nri desk",1,2024-03-31,1
PROP057546,"startup founder","nri desk",1,2023-12-31,4
PROP057547,other,direct,1,2023-09-30,3
PROP057548,hni,"nri desk",1,2024-09-30,3
PROP057549,"startup founder",online,1,2023-12-31,4
PROP057550,hni,"nri desk",1,2024-09-30,3
PROP057551,"startup founder",direct,1,2024-12-31,4
PROP057552,other,direct,1,2023-09-30,3
PROP057553,other,"nri desk",1,2025-03-31,1
PROP057554,nri,online,1,2023-09-30,3
PROP057555,hni,"nri desk",1,2024-06-30,2
PROP057556,"startup founder",direct,1,2023-12-31,4
PROP057557,"startup founder",online,1,2023-06-30,2
PROP057558,hni,broker,1,2024-03-31,1
PROP057559,hni,direct,1,2025-03-31,1
PROP057560,hni,broker,1,2024-03-31,1
PROP057561,cxo,direct,1,2025-03-31,1
PROP057562,"startup founder",direct,1,2024-09-30,3
PROP057563,cxo,broker,1,2024-09-30,3
PROP057564,other,online,1,2024-03-31,1
PROP057565,hni,online,1,2024-09-30,3
PROP057566,nri,direct,1,2024-06-30,2
PROP057567,hni,"nri desk",1,2023-12-31,4
PROP057568,hni,online,1,2023-09-30,3
PROP057569,cxo,online,1,2024-06-30,2
PROP057570,other,"nri desk",1,2024-06-30,2
PROP057571,nri,"nri desk",1,2024-09-30,3
PROP057572,cxo,online,1,2023-09-30,3
PROP057573,"startup founder",online,1,2024-06-30,2
PROP057574,nri,direct,1,2023-09-30,3
PROP057575,cxo,online,1,2024-09-30,3
PROP057576,"startup founder",broker,1,2024-03-31,1
PROP057577,other,broker,1,2024-03-31,1
PROP057578,"startup founder",direct,1,2025-03-31,1
PROP057579,hni,online,1,2024-09-30,3
PROP057580,hni,online,1,2024-03-31,1
PROP057581,nri,direct,1,2023-09-30,3
PROP057582,other,direct,1,2024-12-31,4
PROP057583,cxo,online,1,2024-03-31,1
PROP057584,other,"nri desk",1,2023-12-31,4
PROP057585,"startup founder",broker,1,2023-12-31,4
PROP057586,"startup founder",direct,1,2024-06-30,2
PROP057587,cxo,"nri desk",1,2024-06-30,2
PROP057588,"startup founder",online,1,2023-12-31,4
PROP057589,nri,"nri desk",1,2024-12-31,4
PROP057590,cxo,online,1,2023-12-31,4
PROP057591,nri,online,1,2024-06-30,2
PROP057592,hni,online,1,2024-03-31,1
PROP057593,other,"nri desk",1,2025-03-31,1
PROP057594,nri,broker,1,2025-03-31,1
PROP057595,other,"nri desk",1,2025-03-31,1
PROP057596,cxo,broker,1,2024-06-30,2
PROP057597,other,online,1,2023-09-30,3
PROP057598,cxo,broker,1,2025-03-31,1
PROP057599,"startup founder","nri desk",1,2023-12-31,4
PROP057600,nri,"nri desk",1,2024-03-31,1
PROP057601,nri,broker,1,2023-12-31,4
PROP057602,nri,"nri desk",1,2023-12-31,4
PROP057603,hni,direct,1,2023-06-30,2
PROP057604,"startup founder",direct,1,2023-12-31,4
PROP057605,"startup founder",online,1,2023-12-31,4
PROP057606,cxo,"nri desk",1,2023-09-30,3
PROP057607,"startup founder",direct,1,2023-09-30,3
PROP057608,nri,online,1,2023-09-30,3
PROP057609,"startup founder","nri desk",1,2023-06-30,2
PROP057610,hni,online,1,2023-09-30,3
PROP057611,hni,broker,1,2024-12-31,4
PROP057612,cxo,online,1,2024-09-30,3
PROP057613,nri,broker,1,2024-12-31,4
PROP057614,"startup founder",direct,1,2023-06-30,2
PROP057615,hni,direct,1,2023-09-30,3
PROP057616,other,online,1,2023-09-30,3
PROP057617,other,online,1,2024-06-30,2
PROP057618,nri,direct,1,2023-09-30,3
PROP057619,nri,online,1,2023-12-31,4
PROP057620,other,online,1,2023-06-30,2
PROP057621,cxo,online,1,2023-09-30,3
PROP057622,other,online,1,2024-12-31,4
PROP057623,"startup founder","nri desk",1,2025-03-31,1
PROP057624,"startup founder",online,1,2025-03-31,1
PROP057625,hni,online,1,2023-06-30,2
PROP057626,cxo,"nri desk",1,2024-06-30,2
PROP057627,nri,"nri desk",1,2025-03-31,1
PROP057628,cxo,"nri desk",1,2024-12-31,4
PROP057629,hni,online,1,2023-12-31,4
PROP057630,cxo,broker,1,2024-12-31,4
PROP057631,nri,online,1,2023-12-31,4
PROP057632,nri,broker,1,2024-12-31,4
PROP057633,hni,"nri desk",1,2023-09-30,3
PROP057634,other,broker,1,2024-03-31,1
PROP057635,"startup founder",direct,1,2023-09-30,3
PROP057636,hni,broker,1,2024-12-31,4
PROP057637,other,online,1,2024-03-31,1
PROP057638,other,broker,1,2024-03-31,1
PROP057639,cxo,online,1,2023-09-30,3
PROP057640,"startup founder",online,1,2024-03-31,1
PROP057641,cxo,online,1,2025-03-31,1
PROP057642,cxo,broker,1,2024-06-30,2
PROP057643,other,direct,1,2023-06-30,2
PROP057644,other,broker,1,2023-06-30,2
PROP057645,other,online,1,2023-12-31,4
PROP057646,hni,direct,1,2025-03-31,1
PROP057647,cxo,"nri desk",1,2024-12-31,4
PROP057648,cxo,direct,1,2024-03-31,1
PROP057649,cxo,online,1,2023-12-31,4
PROP057650,nri,"nri desk",1,2024-12-31,4
PROP057651,cxo,broker,1,2025-03-31,1
PROP057652,other,direct,1,2024-06-30,2
PROP057653,cxo,direct,1,2024-09-30,3
PROP057654,nri,"nri desk",1,2025-03-31,1
PROP057655,"startup founder","nri desk",1,2024-06-30,2
PROP057656,cxo,broker,1,2023-06-30,2
PROP057657,other,"nri desk",1,2024-12-31,4
PROP057658,cxo,direct,1,2024-09-30,3
PROP057659,hni,direct,1,2025-03-31,1
PROP057660,"startup founder",direct,1,2025-03-31,1
PROP057661,cxo,online,1,2024-12-31,4
PROP057662,other,broker,1,2023-12-31,4
PROP057663,cxo,"nri desk",1,2023-09-30,3
PROP057664,"startup founder","nri desk",1,2023-06-30,2
PROP057665,hni,online,1,2023-09-30,3
PROP057666,"startup founder",online,1,2024-03-31,1
PROP057667,hni,"nri desk",1,2023-09-30,3
PROP057668,cxo,"nri desk",1,2024-09-30,3
PROP057669,hni,broker,1,2024-06-30,2
PROP057670,cxo,direct,1,2023-06-30,2
PROP057671,nri,direct,1,2024-09-30,3
PROP057672,cxo,online,1,2024-03-31,1
PROP057673,other,online,1,2024-03-31,1
PROP057674,hni,broker,1,2024-06-30,2
PROP057675,hni,online,1,2024-03-31,1
PROP057676,other,broker,1,2023-09-30,3
PROP057677,nri,"nri desk",1,2023-09-30,3
PROP057678,hni,"nri desk",1,2024-03-31,1
PROP057679,"startup founder",direct,1,2024-09-30,3
PROP057680,cxo,online,1,2024-06-30,2
PROP057681,"startup founder",broker,1,2023-06-30,2
PROP057682,hni,online,1,2023-09-30,3
PROP057683,cxo,"nri desk",1,2024-06-30,2
PROP057684,hni,broker,1,2025-03-31,1
PROP057685,"startup founder",broker,1,2024-12-31,4
PROP057686,nri,direct,1,2023-09-30,3
PROP057687,other,online,1,2024-03-31,1
PROP057688,"startup founder",broker,1,2023-12-31,4
PROP057689,nri,direct,1,2023-12-31,4
PROP057690,cxo,"nri desk",1,2023-06-30,2
PROP057691,cxo,online,1,2024-09-30,3
PROP057692,"startup founder",broker,1,2024-12-31,4
PROP057693,"startup founder",direct,1,2024-12-31,4
PROP057694,"startup founder",broker,1,2023-09-30,3
PROP057695,nri,online,1,2025-03-31,1
PROP057696,other,direct,1,2024-09-30,3
PROP057697,"startup founder","nri desk",1,2023-12-31,4
PROP057698,"startup founder",online,1,2024-09-30,3
PROP057699,nri,"nri desk",1,2024-12-31,4
PROP057700,"startup founder",broker,1,2024-09-30,3
PROP057701,nri,online,1,2025-03-31,1
PROP057702,hni,broker,1,2024-12-31,4
PROP057703,hni,direct,1,2023-06-30,2
PROP057704,cxo,broker,1,2023-12-31,4
PROP057705,hni,broker,1,2024-09-30,3
PROP057706,hni,online,1,2025-03-31,1
PROP057707,cxo,broker,1,2024-09-30,3
PROP057708,other,broker,1,2025-03-31,1
PROP057709,"startup founder",online,1,2023-12-31,4
PROP057710,nri,online,1,2023-09-30,3
PROP057711,hni,direct,1,2025-03-31,1
PROP057712,hni,online,1,2023-12-31,4
PROP057713,cxo,direct,1,2023-12-31,4
PROP057714,hni,online,1,2024-03-31,1
PROP057715,hni,"nri desk",1,2024-03-31,1
PROP057716,nri,"nri desk",1,2023-06-30,2
PROP057717,cxo,direct,1,2023-12-31,4
PROP057718,hni,direct,1,2024-12-31,4
PROP057719,hni,broker,1,2024-03-31,1
PROP057720,"startup founder","nri desk",1,2024-09-30,3
PROP057721,other,broker,1,2024-06-30,2
PROP057722,hni,"nri desk",1,2024-03-31,1
PROP057723,hni,direct,1,2024-03-31,1
PROP057724,hni,direct,1,2025-03-31,1
PROP057725,cxo,online,1,2023-09-30,3
PROP057726,hni,online,1,2024-12-31,4
PROP057727,cxo,direct,1,2023-12-31,4
PROP057728,cxo,broker,1,2023-06-30,2
PROP057729,cxo,direct,1,2024-09-30,3
PROP057730,other,direct,1,2024-12-31,4
PROP057731,"startup founder",broker,1,2024-12-31,4
PROP057732,"startup founder",broker,1,2025-03-31,1
PROP057733,other,online,1,2023-09-30,3
PROP057734,nri,direct,1,2023-09-30,3
PROP057735,"startup founder",online,1,2024-12-31,4
PROP057736,"startup founder",direct,1,2023-09-30,3
PROP057737,"startup founder","nri desk",1,2024-03-31,1
PROP057738,cxo,broker,1,2024-09-30,3
PROP057739,cxo,broker,1,2024-09-30,3
PROP057740,cxo,broker,1,2025-03-31,1
PROP057741,hni,broker,1,2024-06-30,2
PROP057742,other,direct,1,2023-06-30,2
PROP057743,cxo,online,1,2024-03-31,1
PROP057744,cxo,broker,1,2024-03-31,1
PROP057745,cxo,direct,1,2024-09-30,3
PROP057746,"startup founder",direct,1,2024-06-30,2
PROP057747,other,"nri desk",1,2024-09-30,3
PROP057748,other,direct,1,2023-09-30,3
PROP057749,"startup founder",direct,1,2023-12-31,4
PROP057750,other,broker,1,2025-03-31,1
PROP057751,cxo,"nri desk",1,2023-12-31,4
PROP057752,hni,broker,1,2024-09-30,3
PROP057753,"startup founder",online,1,2023-09-30,3
PROP057754,cxo,"nri desk",1,2025-03-31,1
PROP057755,cxo,direct,1,2023-12-31,4
PROP057756,nri,online,1,2023-06-30,2
PROP057757,"startup founder",direct,1,2025-03-31,1
PROP057758,hni,direct,1,2023-12-31,4
PROP057759,hni,direct,1,2024-09-30,3
PROP057760,"startup founder",broker,1,2023-12-31,4
PROP057761,hni,direct,1,2023-09-30,3
PROP057762,"startup founder",broker,1,2023-09-30,3
PROP057763,"startup founder",direct,1,2023-12-31,4
PROP057764,cxo,online,1,2024-06-30,2
PROP057765,nri,broker,1,2023-12-31,4
PROP057766,nri,broker,1,2024-09-30,3
PROP057767,other,"nri desk",1,2023-12-31,4
PROP057768,"startup founder",online,1,2024-12-31,4
PROP057769,nri,"nri desk",1,2025-03-31,1
PROP057770,"startup founder",broker,1,2025-03-31,1
PROP057771,hni,online,1,2025-03-31,1
PROP057772,other,broker,1,2024-03-31,1
PROP057773,other,broker,1,2023-09-30,3
PROP057774,nri,broker,1,2024-06-30,2
PROP057775,"startup founder",online,1,2024-06-30,2
PROP057776,nri,direct,1,2023-12-31,4
PROP057777,"startup founder",broker,1,2023-12-31,4
PROP057778,"startup founder",direct,1,2023-12-31,4
PROP057779,nri,broker,1,2024-03-31,1
PROP057780,cxo,direct,1,2024-12-31,4
PROP057781,cxo,direct,1,2023-12-31,4
PROP057782,"startup founder","nri desk",1,2024-12-31,4
PROP057783,hni,broker,1,2023-06-30,2
PROP057784,"startup founder",direct,1,2024-03-31,1
PROP057785,nri,broker,1,2024-09-30,3
PROP057786,other,"nri desk",1,2024-09-30,3
PROP057787,cxo,"nri desk",1,2025-03-31,1
PROP057788,cxo,broker,1,2025-03-31,1
PROP057789,"startup founder","nri desk",1,2024-06-30,2
PROP057790,"startup founder","nri desk",1,2024-12-31,4
PROP057791,nri,direct,1,2025-03-31,1
PROP057792,nri,online,1,2023-12-31,4
PROP057793,nri,online,1,2024-09-30,3
PROP057794,other,direct,1,2024-06-30,2
PROP057795,other,"nri desk",1,2023-06-30,2
PROP057796,cxo,online,1,2023-12-31,4
PROP057797,nri,online,1,2024-06-30,2
PROP057798,hni,online,1,2023-09-30,3
PROP057799,nri,direct,1,2024-09-30,3
PROP057800,other,online,1,2024-06-30,2
PROP057801,nri,broker,1,2024-06-30,2
PROP057802,cxo,"nri desk",1,2024-03-31,1
PROP057803,cxo,direct,1,2024-06-30,2
PROP057804,cxo,online,1,2024-03-31,1
PROP057805,"startup founder",online,1,2024-09-30,3
PROP057806,cxo,online,1,2025-03-31,1
PROP057807,cxo,direct,1,2023-12-31,4
PROP057808,other,broker,1,2023-09-30,3
PROP057809,nri,"nri desk",1,2023-12-31,4
PROP057810,"startup founder",direct,1,2023-09-30,3
PROP057811,nri,"nri desk",1,2024-09-30,3
PROP057812,"startup founder",broker,1,2024-03-31,1
PROP057813,nri,direct,1,2025-03-31,1
PROP057814,"startup founder",broker,1,2024-03-31,1
PROP057815,hni,"nri desk",1,2023-12-31,4
PROP057816,nri,broker,1,2024-06-30,2
PROP057817,nri,"nri desk",1,2023-06-30,2
PROP057818,"startup founder",direct,1,2024-12-31,4
PROP057819,"startup founder",direct,1,2023-12-31,4
PROP057820,nri,direct,1,2024-03-31,1
PROP057821,hni,"nri desk",1,2023-09-30,3
PROP057822,cxo,broker,1,2024-06-30,2
PROP057823,"startup founder",online,1,2024-03-31,1
PROP057824,other,broker,1,2024-03-31,1
PROP057825,"startup founder","nri desk",1,2024-03-31,1
PROP057826,nri,broker,1,2024-09-30,3
PROP057827,cxo,broker,1,2024-12-31,4
PROP057828,cxo,online,1,2024-12-31,4
PROP057829,hni,direct,1,2023-12-31,4
PROP057830,other,broker,1,2023-12-31,4
PROP057831,cxo,broker,1,2025-03-31,1
PROP057832,nri,"nri desk",1,2025-03-31,1
PROP057833,"startup founder",broker,1,2023-09-30,3
PROP057834,other,direct,1,2024-03-31,1
PROP057835,other,broker,1,2023-12-31,4
PROP057836,"startup founder",broker,1,2023-06-30,2
PROP057837,hni,direct,1,2024-09-30,3
PROP057838,"startup founder",direct,1,2024-09-30,3
PROP057839,"startup founder",direct,1,2024-09-30,3
PROP057840,other,"nri desk",1,2023-06-30,2
PROP057841,other,online,1,2023-06-30,2
PROP057842,hni,direct,1,2024-12-31,4
PROP057843,nri,"nri desk",1,2024-06-30,2
PROP057844,hni,broker,1,2025-03-31,1
PROP057845,nri,broker,1,2024-09-30,3
PROP057846,"startup founder",broker,1,2023-06-30,2
PROP057847,other,"nri desk",1,2023-06-30,2
PROP057848,hni,direct,1,2023-06-30,2
PROP057849,"startup founder",online,1,2024-06-30,2
PROP057850,nri,direct,1,2023-06-30,2
PROP057851,other,online,1,2023-06-30,2
PROP057852,other,online,1,2023-06-30,2
PROP057853,"startup founder",broker,1,2024-03-31,1
PROP057854,nri,"nri desk",1,2023-09-30,3
PROP057855,other,"nri desk",1,2023-06-30,2
PROP057856,nri,broker,1,2025-03-31,1
PROP057857,"startup founder",broker,1,2023-09-30,3
PROP057858,nri,"nri desk",1,2024-12-31,4
PROP057859,other,direct,1,2024-12-31,4
PROP057860,"startup founder","nri desk",1,2025-03-31,1
PROP057861,nri,online,1,2024-03-31,1
PROP057862,cxo,broker,1,2023-09-30,3
PROP057863,cxo,broker,1,2025-03-31,1
PROP057864,cxo,broker,1,2025-03-31,1
PROP057865,hni,"nri desk",1,2023-12-31,4
PROP057866,cxo,online,1,2024-06-30,2
PROP057867,nri,broker,1,2024-12-31,4
PROP057868,nri,online,1,2023-09-30,3
PROP057869,"startup founder",direct,1,2023-12-31,4
PROP057870,"startup founder",online,1,2024-03-31,1
PROP057871,"startup founder","nri desk",1,2023-06-30,2
PROP057872,hni,broker,1,2024-06-30,2
PROP057873,"startup founder","nri desk",1,2023-09-30,3
PROP057874,nri,"nri desk",1,2024-12-31,4
PROP057875,nri,online,1,2024-12-31,4
PROP057876,cxo,direct,1,2023-06-30,2
PROP057877,nri,broker,1,2023-12-31,4
PROP057878,cxo,"nri desk",1,2023-12-31,4
PROP057879,other,"nri desk",1,2024-09-30,3
PROP057880,nri,direct,1,2024-06-30,2
PROP057881,hni,online,1,2024-09-30,3
PROP057882,nri,direct,1,2025-03-31,1
PROP057883,"startup founder","nri desk",1,2024-09-30,3
PROP057884,hni,broker,1,2023-09-30,3
PROP057885,other,broker,1,2024-09-30,3
PROP057886,"startup founder",direct,1,2024-12-31,4
PROP057887,cxo,online,1,2024-09-30,3
PROP057888,other,"nri desk",1,2023-12-31,4
PROP057889,"startup founder",broker,1,2024-12-31,4
PROP057890,hni,"nri desk",1,2024-09-30,3
PROP057891,"startup founder",direct,1,2023-06-30,2
PROP057892,hni,"nri desk",1,2024-09-30,3
PROP057893,nri,broker,1,2023-12-31,4
PROP057894,nri,"nri desk",1,2023-09-30,3
PROP057895,cxo,broker,1,2024-03-31,1
PROP057896,nri,"nri desk",1,2023-06-30,2
PROP057897,cxo,direct,1,2024-09-30,3
PROP057898,hni,direct,1,2023-09-30,3
PROP057899,cxo,online,1,2024-06-30,2
PROP057900,hni,direct,1,2025-03-31,1
PROP057901,other,broker,1,2024-03-31,1
PROP057902,other,broker,1,2024-03-31,1
PROP057903,nri,direct,1,2024-12-31,4
PROP057904,other,broker,1,2024-09-30,3
PROP057905,other,online,1,2024-12-31,4
PROP057906,cxo,"nri desk",1,2024-06-30,2
PROP057907,"startup founder",broker,1,2025-03-31,1
PROP057908,hni,online,1,2023-06-30,2
PROP057909,cxo,"nri desk",1,2025-03-31,1
PROP057910,hni,broker,1,2024-09-30,3
PROP057911,"startup founder",broker,1,2024-09-30,3
PROP057912,nri,online,1,2024-06-30,2
PROP057913,other,"nri desk",1,2025-03-31,1
PROP057914,other,direct,1,2023-06-30,2
PROP057915,nri,"nri desk",1,2024-09-30,3
PROP057916,"startup founder",broker,1,2025-03-31,1
PROP057917,other,"nri desk",1,2024-06-30,2
PROP057918,other,direct,1,2023-06-30,2
PROP057919,nri,direct,1,2024-03-31,1
PROP057920,"startup founder",broker,1,2024-12-31,4
PROP057921,cxo,"nri desk",1,2024-12-31,4
PROP057922,other,online,1,2023-09-30,3
PROP057923,nri,broker,1,2024-09-30,3
PROP057924,hni,online,1,2024-06-30,2
PROP057925,cxo,broker,1,2024-09-30,3
PROP057926,cxo,"nri desk",1,2024-09-30,3
PROP057927,other,online,1,2023-06-30,2
PROP057928,"startup founder","nri desk",1,2024-12-31,4
PROP057929,"startup founder",online,1,2025-03-31,1
PROP057930,cxo,"nri desk",1,2024-09-30,3
PROP057931,cxo,direct,1,2023-06-30,2
PROP057932,"startup founder",direct,1,2024-12-31,4
PROP057933,cxo,"nri desk",1,2024-09-30,3
PROP057934,hni,"nri desk",1,2023-12-31,4
PROP057935,"startup founder",broker,1,2023-12-31,4
PROP057936,hni,online,1,2024-09-30,3
PROP057937,cxo,"nri desk",1,2024-09-30,3
PROP057938,"startup founder",online,1,2023-09-30,3
PROP057939,nri,direct,1,2024-06-30,2
PROP057940,"startup founder",direct,1,2024-06-30,2
PROP057941,cxo,broker,1,2025-03-31,1
PROP057942,cxo,direct,1,2024-03-31,1
PROP057943,"startup founder","nri desk",1,2023-09-30,3
PROP057944,cxo,direct,1,2023-06-30,2
PROP057945,other,broker,1,2023-12-31,4
PROP057946,nri,online,1,2024-09-30,3
PROP057947,"startup founder",online,1,2023-12-31,4
PROP057948,hni,broker,1,2025-03-31,1
PROP057949,nri,"nri desk",1,2023-12-31,4
PROP057950,hni,direct,1,2024-03-31,1
PROP057951,nri,online,1,2023-06-30,2
PROP057952,"startup founder","nri desk",1,2024-03-31,1
PROP057953,other,"nri desk",1,2023-12-31,4
PROP057954,cxo,broker,1,2024-06-30,2
PROP057955,nri,direct,1,2023-09-30,3
PROP057956,nri,"nri desk",1,2024-09-30,3
PROP057957,other,broker,1,2023-06-30,2
PROP057958,cxo,broker,1,2024-03-31,1
PROP057959,other,"nri desk",1,2024-12-31,4
PROP057960,hni,direct,1,2024-06-30,2
PROP057961,hni,direct,1,2024-06-30,2
PROP057962,nri,"nri desk",1,2023-06-30,2
PROP057963,cxo,broker,1,2023-12-31,4
PROP057964,cxo,direct,1,2023-09-30,3
PROP057965,"startup founder",online,1,2024-12-31,4
PROP057966,hni,broker,1,2023-06-30,2
PROP057967,other,online,1,2024-03-31,1
PROP057968,cxo,direct,1,2024-09-30,3
PROP057969,cxo,online,1,2023-09-30,3
PROP057970,"startup founder",broker,1,2024-12-31,4
PROP057971,cxo,"nri desk",1,2023-09-30,3
PROP057972,"startup founder","nri desk",1,2023-06-30,2
PROP057973,hni,direct,1,2025-03-31,1
PROP057974,"startup founder",online,1,2023-09-30,3
PROP057975,cxo,online,1,2023-06-30,2
PROP057976,"startup founder",online,1,2023-09-30,3
PROP057977,nri,online,1,2024-03-31,1
PROP057978,cxo,"nri desk",1,2024-06-30,2
PROP057979,nri,broker,1,2024-09-30,3
PROP057980,other,"nri desk",1,2024-06-30,2
PROP057981,cxo,"nri desk",1,2024-03-31,1
PROP057982,cxo,"nri desk",1,2023-06-30,2
PROP057983,hni,direct,1,2023-12-31,4
PROP057984,hni,direct,1,2024-03-31,1
PROP057985,cxo,"nri desk",1,2024-09-30,3
PROP057986,cxo,online,1,2024-12-31,4
PROP057987,other,broker,1,2025-03-31,1
PROP057988,nri,online,1,2024-12-31,4
PROP057989,"startup founder",broker,1,2024-06-30,2
PROP057990,"startup founder",online,1,2024-06-30,2
PROP057991,"startup founder","nri desk",1,2024-06-30,2
PROP057992,hni,"nri desk",1,2025-03-31,1
PROP057993,cxo,broker,1,2024-03-31,1
PROP057994,hni,broker,1,2025-03-31,1
PROP057995,"startup founder",online,1,2025-03-31,1
PROP057996,hni,"nri desk",1,2023-06-30,2
